"","LOC58500","FLJ23311","GMFG","FLJ20232","ENPP2","FLJ11068","MAPK7","MGC2508","C21orf91","PAPOLB","KIAA1239","KIAA0751","SPN","LOC51186","POU2F2","MGC2840","NSG-X","RAB13","FLJ12517","KIAA1033","BST1","label"
"GSM249296",-0.366581113296524,-1.49360655165295,1.76823109339808,2.23580282225709,1.35219553455616,-0.330877051614845,0.0227599029998551,0.910624192669307,0.997448814470668,-2.14465824283188,-0.0492612200393258,-0.901484259358931,0.625179600797558,0.768231093398079,0.361153311087712,3.75658578963549,0.304490402543554,2.21454224230175,-0.930339122031117,1.16254256630893,-0.0492612200393258,"metastasis"
"GSM249524",1.15500558160657,-1.36257007938471,0.976431528861596,1.58273439982904,-0.986703177386542,0.69632360966886,-0.00669465257400829,0.720845928802929,2.19493920859564,-1.48810096146857,-1.09667601941167,-0.973527788638809,-0.442004546879113,2.82442843541655,-0.354008065881284,3.26609243674074,0.121629444401531,2.82537106533632,-0.526068811667588,1.68390435041479,-0.295455883526171,"control"
"GSM249527",0.0605415419350509,-1.60572106088795,1.55195539483284,1.60033772660807,0.210566985939658,-0.613583178660924,-0.64546723968071,1.24792751344359,0.950201766881849,-2,-1.40136256238177,-0.50723119748859,-0.302734529654051,2.54137323217347,-1.21041977967037,3.77648003265783,0.615550820554579,3.23266075679028,-1.68633952109624,1.69089594547022,1.17905601319444,"metastasis"
"GSM249529",0.235378062930929,-1.05585323473352,0.624589574841867,2.83423500531047,0.631678999628187,-0.844349129539806,-0.743065793702624,0.707446507246151,0.792143671821433,-2.3037807481771,-0.581314723706012,-0.911463325398343,0.319734993313446,0.798457445753635,-1.26815683844638,4.21565893881788,0.222914097364873,2.85961734617606,-1.52767676010394,1.66431000386815,0.149078216536708,"metastasis"
"GSM249530",0.8589076807654,-1.37672056772774,1.85519736142703,1.98083143689034,1.31113481481336,-0.388402372775377,-0.791758067006586,1,0.851477475289912,-2.10209818761874,-1.51073791569943,-0.731004035927489,0.112026617734111,0.753891509689744,-1.3536369546147,4.26992523627268,1.12441034218994,3.41559744302385,-0.823122237915921,1.41223451599788,0.84650265987462,"control"
"GSM249531",0.179593649680346,-1.16266744730402,0.680149220145246,1.62460322871025,0.302675133822886,-0.938945965495055,-0.650889293186829,1.60696780880442,0.371779782162886,-2.1168637576909,-0.868936244247313,-0.496277347239021,-0.167328824673886,1.70586639025362,-1.18140400988561,4.20303411946357,1.12345057164281,3.17729746100385,-1.8538293518571,2,0.811506565328071,"metastasis"
"GSM249532",-0.101283335837182,-1.06672611380081,1.50106124311221,1.93006908286527,0.640918906695172,0.121109085499266,-0.679702990691566,0.263713480942067,0.684679292223584,-2.11005354546491,-0.852895705967789,-0.50182126542091,0.161751069996612,2.29726604065309,-1.47892086331083,3.88912150738163,0.320297009308434,3.4884075280051,-0.686245836558338,1.31211380506041,0.34617564113404,"metastasis"
"GSM249533",1.46109084255899,-2.21631790692676,2.34906422482488,2.45693919928852,0.838326309125447,-0.298156198983225,0.0181473467102595,0.915387772285059,2.37217628476465,-2.44579975304953,-0.98185265328974,-1.53559642340018,-1.00915999928548,2.65332129338518,-0.575860293613904,4.15283035139782,1.74742819273766,3.10348701606763,-0.343778816109022,2.73924653541744,0.340075441597622,"control"
"GSM249534",0.211504105193712,-1.82342968491568,0.671563118944566,2.97022143450908,3.79819128638433,-0.413705985533299,-0.397822943926644,1.02378122595604,0.737764649872531,-1.82342968491568,-1.0040019305575,-0.0780025120012732,0.467040978450089,1.84399497599745,-1.37691395416366,3.54374949106659,0.612669429890998,2.97683581235561,-0.26703633639129,1.40199042911834,0.835061851227446,"control"
"GSM249535",0.500767373304728,-1.59975950264924,1.51971647610572,2.28816768898669,0.524841508283585,0.0903465020962539,0.067114195858537,0.695145418471579,1.42420914517709,-1.84212034021828,-1.0703893278914,-1.54146086208457,-0.584962500721156,2.00612090456079,-1.24547603444949,3.62409293495329,0.704209500899816,2.93282738479215,0.389042290745899,2.34914956362239,0.725140158769417,"control"
"GSM249536",-0.16445553238928,-1.73166156230628,1.20751324499768,1.81076689457632,0.898897804854988,-0.256671903610254,-0.407088746163353,0.855505209341607,0.938945965495056,-2.27102719658732,-1.64186489195563,-1.10752846430445,-0.329920885640893,1.61779721430589,-0.731661562306279,3.81756672668166,0.477434036416711,3.2945699792669,-1.06521765944648,1.33304412708154,0.310725747657942,"metastasis"
"GSM249537",-0.0245780227206659,-0.0597062461242678,0.0384741478146356,1.5353804718706,0.779231321143216,0.00486575517181589,-0.127304324275078,1.6027239398855,0.843114685175204,-2.25525705524207,-1.40209844357135,-0.709607478545744,-1.1760303640915,2.08516738326268,-1.38927440321376,4.51399427279397,0.821213770617992,4.57211126161538,-1.29059012835436,2.07363498739505,0.591446534291355,"metastasis"
"GSM249538",0.11429613258861,-1.31618411235256,0.459431618637297,1.89146055503891,-1.07885542071124,-0.350017707428434,-0.340269730876872,1.36873863374156,1.04718193673007,-2.06273575534796,-0.910732661902913,0.0453239905094903,0.41982573812789,1.78414753089628,-1.17088455920359,4.56937085891465,1.02661173024732,2.99423305678111,-0.917964231133988,2.18940400938254,0.379101803274596,"metastasis"
"GSM249539",-0.257909373655926,-1.74210889744217,1.67775098529352,2.0342457979113,0.423994393047738,-0.476214837469131,-0.51237450076455,1.37138523369867,0.385209932622287,-1.81249822533356,-1.22753572461241,-0.353066606696266,-0.379538818057458,1.56947725322374,-0.964501318778614,4.07045044738307,0.509429869553799,4.06309755803686,0.141698085053311,1.27071514291542,1.06279037288913,"control"
"GSM249540",0.501659854026595,-0.876851769227135,1.81041256016622,3.02478310092989,0.823587948913957,-0.0143552929770701,-1.13464952669478,1.27104692588518,0.877063893869009,-2.11905267164376,-1.90332398058833,-0.483285800251116,-0.207000370919466,2.01244476636665,-1.70401517236492,4.5860036745677,0.536545371670453,3.77615611891712,-0.309483328520717,1.58971603069179,0.99104469476552,"metastasis"
"GSM249541",0.153474480661718,-0.626025157343042,1.11660918690986,2.35683370983556,-0.180081616478484,0.14017765804826,-0.32930762525296,1.26793320524663,0.824082008463053,-1.38589115361933,-0.769219793170833,-0.516677761154681,-0.495768771391701,0.939879007562429,-0.92820931693199,5.0984618401996,0.0995356735509144,4.18780652100601,1.06477025539024,2.11999977611063,0.777607578663552,"metastasis"
"GSM249542",0.206665548257331,-1.42365062958355,0.389861771052448,1.91630602235238,-0.471964567363679,0.234304229579611,0.0223678130284545,0.610497592828294,1.02869543300047,-1.52195270319536,-0.0129390557074981,0.164188631893168,0.158429362604483,-0.00645502213729935,-0.415037499278844,3.85375510668606,-0.167109985835258,2.73034882585004,-0.930837975492604,0.799975391692007,0.247927513443586,"metastasis"
"GSM249543",0.387023123109247,-0.825970600224951,0.843880798082718,2.52302573786058,-0.730813367184611,0.0721497857558354,-0.557481764299049,1.31202963382112,0.451563375303958,-1.66091135395445,-1.54843662469604,-0.916168409196529,-0.85913746416015,2.81701096385406,-1.37851162325373,6.63414395098883,1.3463811386119,5.13403133184313,0.691877704637668,1.89450687115269,1.09541956507868,"metastasis"
"GSM249544",-0.282692931604262,-1.3548427173601,2.13206963769931,2.11881100293782,3.08980056665686,-1.01088831614274,-0.465319253721667,0.823279437048835,0.370982319200908,-2.24792751344359,-0.359474166091743,-0.213980181520248,0.914343915455291,1.83650126771712,-0.579549004534792,3.92247449082697,0.499306416176448,3.40175637005679,-1.44057259138598,1.24849831267591,0.865566617697249,"control"
"GSM249545",-0.265683984247743,-0.65270710735699,1.76449627589101,2.43148802005944,0.68577216379422,-0.520256811333341,-0.434283588223488,0.955192204641325,0.929941527525919,-1.94375588936038,-0.952267389215898,-0.234205752774575,0.851424318751121,1.50794008049731,-1.114742086173,3.20527388777058,0.836677733381935,2.94376938138121,-1.36446213872592,1.29431160095684,0.438016063056936,"metastasis"
"GSM249546",-0.347923303420307,-0.18463749934103,2.17719300190635,2.29545588352617,0.248913297589141,-0.944858445807539,-0.815575428862573,1.02783420819673,0.957215133503204,-1.9630057925178,-1.11703942119022,-0.573299583195576,0.380671885760019,1.97638744277805,-0.751086702410859,3.43581906141535,0.99295672299588,2.71192391841146,-0.498602215917975,1.2089468902715,0.180296685514751,"metastasis"
"GSM249547",0.123684822918486,-0.486903485478165,1.1134890558126,2.02922013891499,0.140519261781746,-0.421200238427335,-0.2273205048333,1.33734243427733,1.13380904019219,-1.06413033741972,-1.0335959692716,-0.363097283863767,-0.75304380217978,1.77159922926756,-1.66851029196811,3.91816170794354,0.922304934998482,3.66887591849541,-0.311816778920074,1.07897317411209,1.70299190659401,"metastasis"
"GSM249548",0.38414349133306,-1.37168113008446,0.311128694034839,2.58006370130832,-0.138481953791431,-0.761627648400475,-0.262056638909964,1.27924463301505,0.580063701308317,-1.99511777862025,-1.16017702489075,-0.589861300133996,0.263034405833794,0.761213140412883,-1.44968364208574,2.84323440975839,0.962847001582534,3.23577897495136,-1.04469980747081,2.35480594627748,0.250756076055357,"metastasis"
"GSM249549",1.03151991400761,0.0229916426262292,0.821357781456579,2.7141903360776,-0.35267161831847,-0.266514974568756,-0.7311832415722,1.12746090918226,1.08439218729037,-1.58496250072116,-1.19181760729115,-0.266514974568756,-0.133453444777166,1.93784352393743,-1.20511442990461,4.67322037173271,0.82463291348944,3.94237318241794,-0.647118976783726,1.20490499460761,0.931781771150229,"metastasis"
"GSM249551",3.85174904141606,2.3406978989072,2.40372218605101,2.33134352163122,2.2968069821345,3.06557641453594,3.22423142100023,2.32963619002263,1.85442317571438,4.48016508532796,4.82926969848605,0.802439431643488,-0.0658879356564571,1.57778846783342,4.35440682124707,2.42306587303478,0.913744266649581,0.724026538458708,-0.509674373416919,3.32493058304889,3.2968069821345,"metastasis"
"GSM249552",3.43140978839362,1.72056398722672,1.47944053210451,2.41817038876381,2.46360729460849,3.17826430235504,3.63664563408285,2.30425706856031,2.40006265531131,3.95702631417685,4.72151531930266,0.944586879681393,-0.168357706295352,2.09506825742954,3.26477573983022,1.48393258048991,0.810338780496425,0.294061301454418,0.217005874789389,3.50728906841156,2.7382195664667,"control"
"GSM249553",3.83084078930827,1.29459101026672,2.18077821252644,3.77736438545952,2.43762078464597,2.426373330058,2.73556423898959,1.47840639949247,1.26186670440146,5.12072020940799,4.52579318960541,1.10140203220821,-0.46410810584677,2.21838493253492,3.50825632723903,0.753676534374134,0.945282830290931,0.45985600312069,0.12941640837781,3.02200862093376,2.90657930096045,"control"
"GSM249555",3.13773604773156,2.23113605440842,1.71063548524698,2.50520624011746,2.7822895846757,2.81464495798808,3.83450467022684,0.885588209879715,0.942597688955078,5.59017559271054,5.29716018973842,2.5781250706676,0.437877475636955,0.608641497190667,3.67142186760337,0.907572559715232,0.984569959430394,1.66296501272243,-0.358191638874134,3.44070721510099,3.39183010811752,"metastasis"
"GSM249556",2.79148558334067,2.66910850692107,1.71931172960233,3.35469612435678,2.42475265411206,3.2307236959284,3.88021779541716,2.11247472925841,1.08210108021489,3.70443334018162,4.55071212562659,1.38050981615057,-0.201958829082026,1.51619691530942,3.84266179079356,1.0479344770637,1.10040189695784,0.87800947562139,0.385493223664828,3.04872004476124,2.90255165988418,"control"
"GSM249557",3.00368818703011,1.12265575934262,1.78823672027206,2.43823834272071,1.79818148174357,3.13839849588837,3.10330571329677,0.92158710681522,1.10215935245704,3.08833149860175,4.4240874473444,1.52463196651983,-0.0450097349175658,1.95752798788433,3.52634233428494,0.260570365882313,0.546710131978899,1.45449932309507,0.0146965112067018,2.73153914035886,2.59396147826821,"metastasis"
"GSM249558",2.26215013057418,2.06126793792285,0.901221845521826,2.29104878200339,1.46405317637767,2.94651070219072,3.52282381583068,1.16425625135562,0.732716121164849,2.89038946672084,3.71795860492142,0.538976295446976,-0.034351504790777,1.26303440583379,4.77082904603249,1.3915089637826,0.773003417266827,0.190521906049426,-0.224515593229418,3.40037719257271,2.18959203489839,"metastasis"
"GSM249559",2.49438421747172,1.48598829635067,0.853228807269375,1.68493489140599,1.33055058480256,2.34300110471558,3.00979430130294,0.591499417391494,0.04260617137786,2.53835546991596,4.37423405194188,1.72353773062974,0.0349525988344246,1.63897343537127,3.73036601499724,1.40962215579376,0.93363438116741,0.831302928703218,-0.542356329343296,3.18036989803965,3.44398236460076,"metastasis"
"GSM249560",2.77498667150615,3.07324898203064,1.38605843230708,3.67456679262576,2.52830610712884,2.6003634731578,3.73532523578495,2.11295281600439,1.37556605848944,3.73080460953953,5.50237978944987,0.356485316923731,0.241008099503795,0.980745442920055,2.81280935214971,0.791656235699616,0.642106407824765,-0.0614005446641432,-0.357893592175235,2.52451203514363,3.61337091590691,"metastasis"
"GSM249561",3.37661873642077,2.30322724920968,2.54244566860337,4.51641634936949,3.05889368905357,3.3120578508633,4.02169507109932,1.46735853440893,1.71715711308603,3.74064959542127,5.2060523507868,2.29656864489325,-1.33014860169233,2.53114512747608,3.3403896307349,1.22473255979096,1.06934804669074,0.927149434592319,0.394397733219808,3.19102181624407,3.83250647168185,"control"
"GSM249563",4.42530583473267,1.61965521888732,1.70360699721978,2.49276880251141,2.93381240808722,4.83489738201453,4.21723071622067,1.48869454100415,0.907806301790254,5.69222525086316,5.42221163865803,1.77760757866355,0.35184367279165,2.31734082539171,7.63742992061529,0.689476668384887,2.07908683752461,0.858138916975564,0.504923002796039,3.55332149101692,3.51657552574091,"metastasis"
"GSM249564",3.43246457103703,2.11917170097768,3.6506794719746,3.58005612856315,1.99732586570167,2.33151414371656,4.80640044300136,3.40498383461492,1.7671054542382,3.98455559560898,5.82452272612871,0.765534746362977,-0.569020956852135,3.16278293219829,4.13750352374994,1.03170885972734,1.36197625552743,0.574236094128098,-0.886991038170814,3.91328836680667,3.48208338409587,"metastasis"
"GSM249565",3.17387064378689,2.02017788193763,1.524445148641,3.38260880578417,2.7949649415388,3.53061240400903,3.27389407557117,4.44154145974141,1.32598631146172,4.469555835911,4.91751916353966,1.48687750103897,-1.08365792904691,1.66082451523646,3.24525139499699,1.2404218366955,0.961388550730025,0.982109841104111,0.220940287302535,3.06153282797733,3.63284163999028,"control"
"GSM249566",2.38418713112155,1.99101121677275,1.3555836490686,2.40633046491312,2.58794635915998,3.35163886296569,3.86507041991389,2.10162502227364,1.18478296016943,3.65670243380971,5.12582254656965,1.11616634809504,0.257797757467647,2.28195161917642,3.72266966552456,0.821367964191965,0.669083121885383,0.699750258132324,0.184782960169426,3.47079148080185,4.18058871767786,"metastasis"
"GSM249567",2.45972898956299,1.41503749927884,1.90710867361375,4.14610249200537,2.42542763768271,2.28145434490025,3.88535743405888,2.35235626652271,1.39153830354997,3.29351596217713,4.91797075655273,0.868210127444459,-1.35837009085542,1.57291715906056,3.58741397971525,0.489160753656744,1.13869263986167,-0.0465425859370302,-0.614709844115208,3.66348145985194,3.34786488407099,"control"
"GSM249595",4.73950446946408,4.0012290459703,4.28102377835167,4.57756615563005,2.80454173616611,2.64909283814087,6.59876309570923,4.70974178339188,2.89635992811635,3.44143518934345,7.15808176238202,1.08900500605875,-1.16664986940945,4.2729054261011,5.71061861131435,1.34017380381537,2.56847437793259,0.00654284586677209,-0.804079790024743,4.98081466846844,3.5098109857972,"control"
"GSM249596",1.87269567572492,0.266280065337448,0.484033591870376,1.6218538781731,1.73159424071163,2.96921148537752,2.57681626201952,0.676243007710445,0.282399730700725,3.24381726838167,3.7859604865962,0.274362411635307,0.216811389073148,0.779231321143216,5.10894821799164,1.5013530680704,0.962974143016533,0.620269369457109,-0.0295442756140153,2.15686884861687,1.79476710068925,"metastasis"
"GSM249597",1.93537915256821,0.487187285034679,-0.00617857492912426,1.49376993542465,1.2037767431691,2.70233550690389,2.41619304202455,0.339088646045545,0.433416028593699,2.43683608955741,3.437974310556,0.123988717275453,1,0.881179339505693,3.2863504246413,1.47614901358223,0.987616275544168,0.0305020883973439,-0.135655099357566,1.74618412419558,1.23029761942179,"metastasis"
"GSM249598",2.71881824745595,0.994524869933849,0.868495216871508,3.41452508760914,2.22706890854592,2.8639985014153,3.32028773650611,-0.393342428179525,0.308752706139629,2.7279204545632,4.48112668973662,1.17235173883685,1.59404179463202,1.02169507109932,2.58496250072116,0.343623165986681,1.29990178855736,1.36074734377789,0.194010619966626,2.47916783669856,2.48601221774061,"metastasis"
"GSM249599",2.78480701514313,0.370457988815021,0.625516599071791,2.64840489046636,2.13901273188073,2.73862563631307,2.19294165416728,0.700439718141092,0.51029570128314,4.95511454211887,4.65142940947953,0.91446381531332,0.127111917903339,0.946829340978662,3.64916161486917,1.17413725272923,0.513623719000894,1.09414715455555,-0.231119225757032,3.124937546669,2.00473791900666,"metastasis"
"GSM249600",2.00596566683639,0.379737362529578,0.234863733142633,2.40478873458495,1.31873629039765,3.3938348513077,3.26170534536127,1.09820661307839,-0.028170672691161,2.68874295862414,4.57646868720139,0.875193544263719,1.63586339902119,1.19189763208807,2.53770106687897,1.3282905971109,0.930606664582326,0.667572258748532,0.251698172005893,2.87084151972401,1.67258162156228,"metastasis"
"GSM249601",2.00995652703242,0.383728222725612,0.238854593338667,2.40877959478098,1.32272715059369,3.39782571150374,3.26569620555731,1.10219747327443,-0.0241798124951265,2.69273381882018,4.58045954739742,0.879184404459754,1.63985425921723,1.1958884922841,2.54169192707501,1.33228145730694,0.93459752477836,0.671563118944566,0.255689032201927,2.87483237992005,1.67657248175831,"metastasis"
"GSM249602",2.4941744082398,0.698830465279435,0.506185387337039,0.986872566014388,1.20662510547813,2.27409956979675,2.40421600602533,0.626185163447669,0.472676125146788,2.75952639696699,3.36315075761388,0.195256291398934,0.679378102613262,0.666262602823004,2.66708582398137,1.5299114572123,0.764919655737208,0.833990048561071,-0.450312974026374,2.27301849440642,1.67447375214224,"metastasis"
"GSM249603",1.72733842280203,0.601995697880598,0.73147222230904,2.46409701574241,1.78216946401681,2.86869427204757,2.30746313921211,-0.751892138404309,-0.333972130592344,1.64207313725593,3.56425360388905,0.986227150378268,0.572342423866222,1.25099037012881,3.51054101922704,0.140304572061176,0.642073137255934,0.236519887320479,-0.488857732570515,1.96969926037107,1.76613935419786,"metastasis"
"GSM249604",2.23088388223009,1.51576499036213,2.28570790697461,3.18573551628977,2.24352809148231,3.48201619900759,3.48840452697014,2.89491795394244,0.774623720224731,3.27342957719617,4.67452788551714,1.91402677689015,-0.04849851769119,2.14722595318318,5.47533147274484,0.556870193691803,1.29059012835436,-0.0119726416660759,1.18966121950357,3.84019270188558,2.99102984649545,"control"
"GSM249605",2.17942497318304,2.25815218445405,3.32426570551095,4.04557520418978,2.63729065761592,3.05264147974123,3.96946041904062,1.80400889417761,1.14809863898913,4.12414926263933,5.2345261769723,1.73774521863311,0.721283971933937,2.26140883378475,2.97244427747944,0.566650622444215,2.12861443191367,0.804008894177613,0.894883294185786,3.19057215228507,3.25243529880387,"control"
"GSM249606",3.29676614833063,2.27673319241208,3.10323877801079,2.43844210361379,2.75238846283968,3.79478022928698,4.47285213439962,2.0898402574009,1.26976026902211,4.69602502372421,5.21799166001153,1.17739625087345,-0.493539472957562,2.50646052704244,6.73122385284163,0.55315376249048,2.10871985124463,0.83973359552381,0.607261167829931,3.70871326076361,4.20397684997676,"control"
"GSM249607",2.05293213081485,2.0439433475876,2.49548418060543,3.69872256454711,2.2026035229341,2.43763411177505,3.43832029254465,3.36226018892258,1.13479677803871,2.23139440161492,4.72426770443161,1.12460101093282,-1.04532399050949,1.78163010899746,5.73380158390684,1.0935741153122,1.49548418060543,0.40571170700675,0.388771844585038,3.26813801155803,3.15914309697304,"control"
"GSM249608",2.83468921593079,3.38048370700029,2.63635159255785,3.38280035951075,2.89679471787301,3.60444854815549,4.3055371059931,4.09701831984836,1.04457702839716,4.11663759312867,5.29604263456039,1.53792504459751,0.508524128156953,2.09348662887811,4.87679947290001,-0.14597930581728,2.11315366233419,1.14625710413328,0.461076965754493,3.3423071754922,3.01277062006836,"control"
"GSM249609",2.85752451828754,2.31795190025038,2.7534161149468,3.4552140899347,2.9460611928892,3.01971823461451,3.84191773822274,3.21409627978136,1.54922828898794,4.70145749246259,5.22687614225579,1.69942122530607,-0.598259323334614,1.89181156765305,2.59485530547959,1.49860221591798,1.89181156765305,0.723668771552748,0.567206029916999,3.762709656417,3.3694472734585,"control"
"GSM249610",2.54082307198758,1.408911396482,1.64483395669855,3.80851885519124,3.19328172021957,2.91933469524131,3.23240060079987,1.56581745145445,1.03622018791275,3.82529120532618,4.90485145033492,2.30964976510893,-0.860275236333387,2.28644681744593,3.65554588269058,0.687212558969106,1.53801899911088,0.780321963360588,0.427212213224946,3.64059217245283,2.95288106274278,"control"
"GSM249611",2.1573797481232,0.698997743967186,2.19673783257628,3.07639917475298,2.31064228734085,2.79120518206427,3.01861567816735,2.28396024468834,0.733213459305099,2.79255792012952,4.27382586755463,0.957215133503204,-0.421296489750526,1.9548005805699,3.95600836217321,0.584962500721156,0.995308304675278,0.134092895587283,0.0460964145894541,3.5708413924765,3.1287475947674,"control"
"GSM249612",3.40948169736203,2.8007269086805,3.04743014403721,4.45275327664073,2.22789259971354,3.7234008665844,4.87280242841834,0.93692131737662,1.3956200454516,3.91611895356206,5.99903530919783,2.35999613572088,0.0969617298870881,3.03336410761215,5.16971068144773,0.207993042275832,1.55376787911756,1.73850775897461,0.43038546361228,3.81778739597692,4.38347328755132,"metastasis"
"GSM249613",2.72724316473296,2.77626115295604,1.8881071199291,3.87740241958586,3.09546262995954,3.48722010899329,3.65557967053357,2.81553464654032,1.61339090904767,4.1380743552463,4.76151815562628,1.81859012606059,-1.02169507109932,1.81451471363047,2.38923802984679,1.70429940524588,2.29439214519898,1.19129865223488,-0.00719550140420389,2.96641577411527,2.70319769076631,"control"
"GSM249614",2.61498498382061,1.12581175330852,2.37877089094081,4.91473439379341,2.86123187861682,4.26801175948692,3.52004032280091,1.03661014313421,1.25571249453647,2.85192413639059,5.25324000885695,2.18927035116174,-0.0904152952222183,2.55315376249048,2.62813035987753,1.42595115943059,2.56117193738641,0.969339447298205,0.55315376249048,3.86540085097301,2.72613856368185,"control"
"GSM249615",3.52773763202821,2.29367367818416,1.25938662881865,0.101283335837182,1.11345804978328,4.26576419858937,3.40599235967584,2.42646808005525,1.52242103465244,4.3743018302436,2.87566093544851,0.84799690655495,1.10128333583718,1.51632083511603,4.30742852519225,1.41175491528954,1.93059399263347,0.688960221255374,1.11345804978328,1.07246963833245,2.86849521687151,"metastasis"
"GSM249616",2.21798724221645,1.87606767214162,1.93246684231453,2.56577548080111,1.89274641328825,3.39147937742212,3.31044653105444,3.20945336562895,0.941656013769195,3.5027590503014,3.04971575962665,1.77943910746215,0.692296544832478,1.18934245526955,2.65507253424698,1.18547981563715,1.28630418515664,0.885621978854867,0.0174874267288411,3.608232280044,2.78199934778071,"metastasis"
"GSM249617",3.98899167582341,2.8431146851752,2.19355865794605,3.14809863898913,3.19462377061228,3.34801033596887,4.58739742963821,2.20205762238312,2.0479344770637,3.99267045820151,5.60232268969771,1.16992500144231,-0.278716028066063,2.26830490081494,3.60592993018459,0.504792152037173,2.26425238399047,0.924972954591976,0.397876948120661,3.79054663437105,3.27436241163531,"control"
